region,day,month,year,est_infections_mean
rhode island,16,9,2020,811.0634
rhode island,17,9,2020,840.6891
rhode island,18,9,2020,871.8159
rhode island,19,9,2020,904.4307
rhode island,20,9,2020,938.189
rhode island,21,9,2020,973.1276
rhode island,22,9,2020,1009.272
rhode island,23,9,2020,1046.135
rhode island,24,9,2020,1083.744
rhode island,25,9,2020,1123.173
rhode island,26,9,2020,1164.399
rhode island,27,9,2020,1206.879
rhode island,28,9,2020,1250.651
rhode island,29,9,2020,1295.738
rhode island,30,9,2020,1341.384
rhode island,1,10,2020,1387.593
south carolina,4,2,2020,0
south carolina,5,2,2020,0
south carolina,6,2,2020,0
south carolina,7,2,2020,0
south carolina,8,2,2020,0
south carolina,9,2,2020,0
south carolina,10,2,2020,0
south carolina,11,2,2020,0
south carolina,12,2,2020,0
south carolina,13,2,2020,0
south carolina,14,2,2020,0
south carolina,15,2,2020,0
south carolina,16,2,2020,0
south carolina,17,2,2020,0
south carolina,18,2,2020,0
south carolina,19,2,2020,0
south carolina,20,2,2020,0
south carolina,21,2,2020,0
south carolina,22,2,2020,0
south carolina,23,2,2020,0
south carolina,24,2,2020,7.029565
south carolina,25,2,2020,13.50054
south carolina,26,2,2020,23.22296
south carolina,27,2,2020,34.71189
south carolina,28,2,2020,50.057
south carolina,29,2,2020,60.37655
south carolina,1,3,2020,72.55237
south carolina,2,3,2020,86.68996
south carolina,3,3,2020,102.7879
south carolina,4,3,2020,120.7536
south carolina,5,3,2020,140.4196
south carolina,6,3,2020,161.7045
south carolina,7,3,2020,184.507
south carolina,8,3,2020,208.7055
south carolina,9,3,2020,234.1642
south carolina,10,3,2020,260.7396
south carolina,11,3,2020,288.2874
south carolina,12,3,2020,316.6695
south carolina,13,3,2020,345.7608
south carolina,14,3,2020,375.4524
south carolina,15,3,2020,405.6541
south carolina,16,3,2020,436.2925
south carolina,17,3,2020,467.3053
south carolina,18,3,2020,498.6351
south carolina,19,3,2020,530.2254
south carolina,20,3,2020,562.0122
south carolina,21,3,2020,593.9239
south carolina,22,3,2020,625.8882
south carolina,23,3,2020,657.8382
south carolina,24,3,2020,689.7156
south carolina,25,3,2020,721.4718
south carolina,26,3,2020,753.0635
south carolina,27,3,2020,784.4443
south carolina,28,3,2020,815.5598
south carolina,29,3,2020,846.346
south carolina,30,3,2020,876.7197
south carolina,31,3,2020,906.5711
south carolina,1,4,2020,935.7633
south carolina,2,4,2020,964.1275
south carolina,3,4,2020,991.4624
south carolina,4,4,2020,1017.544
south carolina,5,4,2020,1042.134
south carolina,6,4,2020,1064.984
south carolina,7,4,2020,1085.842
south carolina,8,4,2020,1104.462
south carolina,9,4,2020,1120.611
south carolina,10,4,2020,1134.09
south carolina,11,4,2020,1144.74
south carolina,12,4,2020,1152.453
south carolina,13,4,2020,1157.166
south carolina,14,4,2020,1158.872
south carolina,15,4,2020,1157.613
south carolina,16,4,2020,1153.483
south carolina,17,4,2020,1146.632
south carolina,18,4,2020,1137.265
south carolina,19,4,2020,1125.631
south carolina,20,4,2020,1112.016
south carolina,21,4,2020,1096.728
south carolina,22,4,2020,1080.093
south carolina,23,4,2020,1062.442
south carolina,24,4,2020,1044.112
south carolina,25,4,2020,1025.424
south carolina,26,4,2020,1006.684
south carolina,27,4,2020,988.1752
south carolina,28,4,2020,970.1595
south carolina,29,4,2020,952.8745
south carolina,30,4,2020,936.5302
south carolina,1,5,2020,921.3198
south carolina,2,5,2020,907.424
south carolina,3,5,2020,895.016
south carolina,4,5,2020,884.2658
south carolina,5,5,2020,875.3475
south carolina,6,5,2020,868.4444
south carolina,7,5,2020,863.756
south carolina,8,5,2020,861.5084
south carolina,9,5,2020,861.9571
south carolina,10,5,2020,865.3876
south carolina,11,5,2020,872.1236
south carolina,12,5,2020,882.5384
south carolina,13,5,2020,897.0641
south carolina,14,5,2020,916.2063
south carolina,15,5,2020,940.5195
south carolina,16,5,2020,969.6912
south carolina,17,5,2020,1003.221
south carolina,18,5,2020,1040.504
south carolina,19,5,2020,1080.82
south carolina,20,5,2020,1117.884
south carolina,21,5,2020,1156.743
south carolina,22,5,2020,1193.608
south carolina,23,5,2020,1228.58
south carolina,24,5,2020,1259.973
south carolina,25,5,2020,1293.188
south carolina,26,5,2020,1322.607
south carolina,27,5,2020,1348.549
south carolina,28,5,2020,1371.253
south carolina,29,5,2020,1388.896
south carolina,30,5,2020,1401.101
south carolina,31,5,2020,1408.822
south carolina,1,6,2020,1412.43
south carolina,2,6,2020,1412.038
south carolina,3,6,2020,1415.299
south carolina,4,6,2020,1423.436
south carolina,5,6,2020,1420.406
south carolina,6,6,2020,1406.517
south carolina,7,6,2020,1391.624
south carolina,8,6,2020,1375.779
south carolina,9,6,2020,1359.351
south carolina,10,6,2020,1344.167
south carolina,11,6,2020,1330.66
south carolina,12,6,2020,1316.63
south carolina,13,6,2020,1301.839
south carolina,14,6,2020,1287.041
south carolina,15,6,2020,1271.688
south carolina,16,6,2020,1255.543
south carolina,17,6,2020,1240.782
south carolina,18,6,2020,1227.689
south carolina,19,6,2020,1213.649
south carolina,20,6,2020,1198.652
south carolina,21,6,2020,1183.497
south carolina,22,6,2020,1168.197
south carolina,23,6,2020,1152.76
south carolina,24,6,2020,1137.915
south carolina,25,6,2020,1123.83
south carolina,26,6,2020,1109.294
south carolina,27,6,2020,1094.207
south carolina,28,6,2020,1079.121
south carolina,29,6,2020,1064.029
south carolina,30,6,2020,1048.926
south carolina,1,7,2020,1034.333
south carolina,2,7,2020,1020.394
south carolina,3,7,2020,1006.256
south carolina,4,7,2020,991.8212
south carolina,5,7,2020,977.4631
south carolina,6,7,2020,963.1753
south carolina,7,7,2020,948.9545
south carolina,8,7,2020,935.1479
south carolina,9,7,2020,921.8715
south carolina,10,7,2020,908.5735
south carolina,11,7,2020,895.1661
south carolina,12,7,2020,881.8787
south carolina,13,7,2020,868.7051
south carolina,14,7,2020,855.6408
south carolina,15,7,2020,842.8915
south carolina,16,7,2020,830.5325
south carolina,17,7,2020,818.2262
south carolina,18,7,2020,805.8834
south carolina,19,7,2020,793.6141
south carolina,20,7,2020,781.395
south carolina,21,7,2020,769.2039
south carolina,22,7,2020,757.1352
south carolina,23,7,2020,745.2604
south carolina,24,7,2020,733.4549
south carolina,25,7,2020,721.6578
south carolina,26,7,2020,709.9108
south carolina,27,7,2020,698.2247
south carolina,28,7,2020,686.6063
south carolina,29,7,2020,675.0865
south carolina,30,7,2020,663.7307
south carolina,31,7,2020,652.5571
south carolina,1,8,2020,641.5119
south carolina,2,8,2020,630.5673
south carolina,3,8,2020,619.7302
south carolina,4,8,2020,609.0038
south carolina,5,8,2020,598.3557
south carolina,6,8,2020,587.8428
south carolina,7,8,2020,577.5878
south carolina,8,8,2020,567.539
south carolina,9,8,2020,557.6167
south carolina,10,8,2020,547.8266
south carolina,11,8,2020,538.172
south carolina,12,8,2020,528.5736
south carolina,13,8,2020,519.0769
south carolina,14,8,2020,509.8792
south carolina,15,8,2020,519.5821
south carolina,16,8,2020,530.2938
south carolina,17,8,2020,524.3879
south carolina,18,8,2020,519.6457
south carolina,19,8,2020,515.4809
south carolina,20,8,2020,511.6368
south carolina,21,8,2020,508.2177
south carolina,22,8,2020,505.0872
south carolina,23,8,2020,502.0386
south carolina,24,8,2020,499.0464
south carolina,25,8,2020,496.1012
south carolina,26,8,2020,493.0354
south carolina,27,8,2020,489.8733
south carolina,28,8,2020,486.9539
south carolina,29,8,2020,484.2357
south carolina,30,8,2020,481.5356
south carolina,31,8,2020,478.8612
south carolina,1,9,2020,476.2149
south carolina,2,9,2020,473.4088
south carolina,3,9,2020,470.469
south carolina,4,9,2020,467.7945
south carolina,5,9,2020,465.3525
south carolina,6,9,2020,462.932
south carolina,7,9,2020,460.5419
south carolina,8,9,2020,458.1888
south carolina,9,9,2020,455.6575
south carolina,10,9,2020,452.9726
south carolina,11,9,2020,450.5798
south carolina,12,9,2020,448.4461
south carolina,13,9,2020,446.3415
south carolina,14,9,2020,444.2765
south carolina,15,9,2020,442.2561
south carolina,16,9,2020,440.0415
south carolina,17,9,2020,437.6549
south carolina,18,9,2020,435.5878
south carolina,19,9,2020,433.8094
south carolina,20,9,2020,432.0676
south carolina,21,9,2020,430.3741
south carolina,22,9,2020,428.7354
south carolina,23,9,2020,426.8912
south carolina,24,9,2020,424.8591
south carolina,25,9,2020,423.1697
south carolina,26,9,2020,421.7947
south carolina,27,9,2020,420.4637
south carolina,28,9,2020,419.1897
south carolina,29,9,2020,417.9799
south carolina,30,9,2020,416.5524
south carolina,1,10,2020,414.9211
south dakota,4,2,2020,0
south dakota,5,2,2020,0
south dakota,6,2,2020,0
south dakota,7,2,2020,0
south dakota,8,2,2020,0
south dakota,9,2,2020,0
south dakota,10,2,2020,0
south dakota,11,2,2020,0
south dakota,12,2,2020,0
south dakota,13,2,2020,0
south dakota,14,2,2020,0
south dakota,15,2,2020,0
south dakota,16,2,2020,0
south dakota,17,2,2020,0
south dakota,18,2,2020,0
south dakota,19,2,2020,0
south dakota,20,2,2020,0
south dakota,21,2,2020,0
south dakota,22,2,2020,0
south dakota,23,2,2020,0
south dakota,24,2,2020,0
south dakota,25,2,2020,0
south dakota,26,2,2020,0
south dakota,27,2,2020,1.802154
south dakota,28,2,2020,3.424562
south dakota,29,2,2020,5.754382
south dakota,1,3,2020,7.995397
south dakota,2,3,2020,10.70366
south dakota,3,3,2020,11.41128
south dakota,4,3,2020,12.13722
south dakota,5,3,2020,12.8736
south dakota,6,3,2020,13.60938
south dakota,7,3,2020,14.33039
south dakota,8,3,2020,15.02716
south dakota,9,3,2020,15.70109
south dakota,10,3,2020,16.35422
south dakota,11,3,2020,16.98953
south dakota,12,3,2020,17.61127
south dakota,13,3,2020,18.22521
south dakota,14,3,2020,18.8387
south dakota,15,3,2020,19.46086
south dakota,16,3,2020,20.10242
south dakota,17,3,2020,20.77575
south dakota,18,3,2020,21.49486
south dakota,19,3,2020,22.27555
south dakota,20,3,2020,23.13553
south dakota,21,3,2020,24.09445
south dakota,22,3,2020,25.17418
south dakota,23,3,2020,26.39874
south dakota,24,3,2020,27.79453
south dakota,25,3,2020,29.39033
south dakota,26,3,2020,31.21724
south dakota,27,3,2020,33.30876
south dakota,28,3,2020,35.70115
south dakota,29,3,2020,38.43338
south dakota,30,3,2020,41.54627
south dakota,31,3,2020,45.08247
south dakota,1,4,2020,49.08558
south dakota,2,4,2020,53.59898
south dakota,3,4,2020,58.66421
south dakota,4,4,2020,64.31866
south dakota,5,4,2020,70.5917
south dakota,6,4,2020,77.50012
south dakota,7,4,2020,85.04385
south dakota,8,4,2020,93.20105
south dakota,9,4,2020,101.9244
south dakota,10,4,2020,111.1382
south dakota,11,4,2020,120.7372
south dakota,12,4,2020,130.5872
south dakota,13,4,2020,140.5288
south dakota,14,4,2020,150.3806
south dakota,15,4,2020,159.9443
south dakota,16,4,2020,169.0113
south dakota,17,4,2020,177.3701
south dakota,18,4,2020,184.814
south dakota,19,4,2020,191.1533
south dakota,20,4,2020,196.224
south dakota,21,4,2020,199.899
south dakota,22,4,2020,202.0959
south dakota,23,4,2020,202.779
south dakota,24,4,2020,201.9609
south dakota,25,4,2020,199.7031
south dakota,26,4,2020,196.1112
south dakota,27,4,2020,191.3268
south dakota,28,4,2020,185.518
south dakota,29,4,2020,178.8708
south dakota,30,4,2020,171.5779
south dakota,1,5,2020,163.8302
south dakota,2,5,2020,155.8109
south dakota,3,5,2020,147.691
south dakota,4,5,2020,139.6251
south dakota,5,5,2020,131.7499
south dakota,6,5,2020,124.1842
south dakota,7,5,2020,117.0296
south dakota,8,5,2020,110.371
south dakota,9,5,2020,104.2768
south dakota,10,5,2020,98.80121
south dakota,11,5,2020,93.98617
south dakota,12,5,2020,89.86469
south dakota,13,5,2020,86.46508
south dakota,14,5,2020,83.81617
south dakota,15,5,2020,81.952
south dakota,16,5,2020,80.7982
south dakota,17,5,2020,80.22468
south dakota,18,5,2020,80.07935
south dakota,19,5,2020,80.20444
south dakota,20,5,2020,80.38085
south dakota,21,5,2020,80.48529
south dakota,22,5,2020,80.45643
south dakota,23,5,2020,80.2347
south dakota,24,5,2020,79.73594
south dakota,25,5,2020,79.04656
south dakota,26,5,2020,78.10461
south dakota,27,5,2020,76.93495
south dakota,28,5,2020,75.58512
south dakota,29,5,2020,73.99301
south dakota,30,5,2020,72.19792
south dakota,31,5,2020,70.3026
south dakota,1,6,2020,68.34979
south dakota,2,6,2020,66.35249
south dakota,3,6,2020,64.38764
south dakota,4,6,2020,62.4651
south dakota,5,6,2020,60.44443
south dakota,6,6,2020,58.34341
south dakota,7,6,2020,56.2477
south dakota,8,6,2020,54.16878
south dakota,9,6,2020,52.13368
south dakota,10,6,2020,50.21773
south dakota,11,6,2020,48.43192
south dakota,12,6,2020,46.68381
south dakota,13,6,2020,44.96375
south dakota,14,6,2020,43.30535
south dakota,15,6,2020,41.69343
south dakota,16,6,2020,40.11898
south dakota,17,6,2020,38.61707
south dakota,18,6,2020,37.19246
south dakota,19,6,2020,35.78747
south dakota,20,6,2020,34.39964
south dakota,21,6,2020,33.05471
south dakota,22,6,2020,31.75149
south dakota,23,6,2020,30.48896
south dakota,24,6,2020,29.28715
south dakota,25,6,2020,28.14836
south dakota,26,6,2020,27.03575
south dakota,27,6,2020,25.94613
south dakota,28,6,2020,24.89439
south dakota,29,6,2020,23.87926
south dakota,30,6,2020,22.89965
south dakota,1,7,2020,21.96694
south dakota,2,7,2020,21.08257
south dakota,3,7,2020,20.22473
south dakota,4,7,2020,19.39045
south dakota,5,7,2020,18.5876
south dakota,6,7,2020,17.81503
south dakota,7,7,2020,17.0717
south dakota,8,7,2020,16.36349
south dakota,9,7,2020,15.69115
south dakota,10,7,2020,15.04263
south dakota,11,7,2020,14.4155
south dakota,12,7,2020,13.81332
south dakota,13,7,2020,13.23515
south dakota,14,7,2020,12.68009
south dakota,15,7,2020,12.1507
south dakota,16,7,2020,11.64741
south dakota,17,7,2020,11.16417
south dakota,18,7,2020,10.69901
south dakota,19,7,2020,10.25306
south dakota,20,7,2020,9.825553
south dakota,21,7,2020,9.415757
south dakota,22,7,2020,9.024387
south dakota,23,7,2020,8.651681
south dakota,24,7,2020,8.29518
south dakota,25,7,2020,7.953332
south dakota,26,7,2020,7.62592
south dakota,27,7,2020,7.312366
south dakota,28,7,2020,7.0121
south dakota,29,7,2020,6.724837
south dakota,30,7,2020,6.450727
south dakota,31,7,2020,6.189382
south dakota,1,8,2020,5.939589
south dakota,2,8,2020,5.700469
south dakota,3,8,2020,5.471596
south dakota,4,8,2020,5.252541
south dakota,5,8,2020,5.042526
south dakota,6,8,2020,4.841662
south dakota,7,8,2020,4.650692
south dakota,8,8,2020,4.468681
south dakota,9,8,2020,4.294469
south dakota,10,8,2020,4.12775
south dakota,11,8,2020,3.96821
south dakota,12,8,2020,3.814868
south dakota,13,8,2020,3.667814
south dakota,14,8,2020,3.528366
south dakota,15,8,2020,3.396133
south dakota,16,8,2020,3.269551
south dakota,17,8,2020,3.148099
south dakota,18,8,2020,3.031878
south dakota,19,8,2020,2.919848
south dakota,20,8,2020,2.812086
south dakota,21,8,2020,2.710155
south dakota,22,8,2020,2.613502
south dakota,23,8,2020,2.520932
south dakota,24,8,2020,2.432299
south dakota,25,8,2020,2.347445
south dakota,26,8,2020,2.265365
south dakota,27,8,2020,2.186129
south dakota,28,8,2020,2.111374
south dakota,29,8,2020,2.040678
south dakota,30,8,2020,1.972929
south dakota,31,8,2020,1.908029
south dakota,1,9,2020,1.845869
south dakota,2,9,2020,1.785505
south dakota,3,9,2020,1.727001
south dakota,4,9,2020,1.671969
south dakota,5,9,2020,1.620083
south dakota,6,9,2020,1.570327
south dakota,7,9,2020,1.52264
south dakota,8,9,2020,1.476948
south dakota,9,9,2020,1.432376
south dakota,10,9,2020,1.388981
south dakota,11,9,2020,1.348308
south dakota,12,9,2020,1.310105
south dakota,13,9,2020,1.273448
south dakota,14,9,2020,1.238303
south dakota,15,9,2020,1.204619
south dakota,16,9,2020,1.171592
south dakota,17,9,2020,1.139268
south dakota,18,9,2020,1.109112
south dakota,19,9,2020,1.080927
south dakota,20,9,2020,1.053876
south dakota,21,9,2020,1.027938
south dakota,22,9,2020,1.003082
south dakota,23,9,2020,0.9785633
south dakota,24,9,2020,0.9544206
south dakota,25,9,2020,0.9320396
south dakota,26,9,2020,0.9112664
south dakota,27,9,2020,0.8913317
south dakota,28,9,2020,0.8722295
south dakota,29,9,2020,0.8539417
south dakota,30,9,2020,0.8357699
south dakota,1,10,2020,0.8177472
tennessee,4,2,2020,0
tennessee,5,2,2020,0
tennessee,6,2,2020,0
tennessee,7,2,2020,0
tennessee,8,2,2020,0
tennessee,9,2,2020,0
tennessee,10,2,2020,0
tennessee,11,2,2020,0
tennessee,12,2,2020,0
tennessee,13,2,2020,0
tennessee,14,2,2020,0
tennessee,15,2,2020,0
tennessee,16,2,2020,0
tennessee,17,2,2020,0
tennessee,18,2,2020,0
tennessee,19,2,2020,0
tennessee,20,2,2020,0
tennessee,21,2,2020,0
tennessee,22,2,2020,0.08058054
tennessee,23,2,2020,0.1988727
tennessee,24,2,2020,0.4276066
tennessee,25,2,2020,0.8143921
tennessee,26,2,2020,1.487588
tennessee,27,2,2020,2.562119
tennessee,28,2,2020,4.395617
tennessee,29,2,2020,7.414802
tennessee,1,3,2020,12.21947
tennessee,2,3,2020,19.58958
tennessee,3,3,2020,30.48718
tennessee,4,3,2020,46.01575
tennessee,5,3,2020,67.39635
tennessee,6,3,2020,95.85193
tennessee,7,3,2020,132.4636
tennessee,8,3,2020,177.9995
tennessee,9,3,2020,232.7337
tennessee,10,3,2020,296.2862
tennessee,11,3,2020,367.5148
tennessee,12,3,2020,444.4859
tennessee,13,3,2020,524.5525
tennessee,14,3,2020,604.5366
tennessee,15,3,2020,681.0021
tennessee,16,3,2020,750.6062
tennessee,17,3,2020,810.4681
tennessee,18,3,2020,858.4333
tennessee,19,3,2020,893.233
tennessee,20,3,2020,914.5417
tennessee,21,3,2020,922.9005
tennessee,22,3,2020,919.5408
tennessee,23,3,2020,906.188
tennessee,24,3,2020,884.8663
tennessee,25,3,2020,857.7174
tennessee,26,3,2020,826.8187
tennessee,27,3,2020,794.0296
tennessee,28,3,2020,760.9313
tennessee,29,3,2020,728.783
tennessee,30,3,2020,698.514
tennessee,31,3,2020,670.7674
tennessee,1,4,2020,645.9759
tennessee,2,4,2020,624.3808
tennessee,3,4,2020,606.0595
tennessee,4,4,2020,590.9735
tennessee,5,4,2020,578.9974
tennessee,6,4,2020,569.9344
tennessee,7,4,2020,563.5405
tennessee,8,4,2020,559.5744
tennessee,9,4,2020,557.8088
tennessee,10,4,2020,558.0297
tennessee,11,4,2020,560.0362
tennessee,12,4,2020,563.6405
tennessee,13,4,2020,568.6614
tennessee,14,4,2020,574.9184
tennessee,15,4,2020,582.2305
tennessee,16,4,2020,590.4206
tennessee,17,4,2020,599.3152
tennessee,18,4,2020,608.748
tennessee,19,4,2020,618.5582
tennessee,20,4,2020,628.5846
tennessee,21,4,2020,638.6611
tennessee,22,4,2020,648.6251
tennessee,23,4,2020,658.3205
tennessee,24,4,2020,667.6004
tennessee,25,4,2020,676.333
tennessee,26,4,2020,684.406
tennessee,27,4,2020,691.7221
tennessee,28,4,2020,698.2016
tennessee,29,4,2020,703.7901
tennessee,30,4,2020,708.4719
tennessee,1,5,2020,712.2744
tennessee,2,5,2020,715.2656
tennessee,3,5,2020,717.5491
tennessee,4,5,2020,719.2608
tennessee,5,5,2020,720.5638
tennessee,6,5,2020,721.6407
tennessee,7,5,2020,722.6858
tennessee,8,5,2020,723.9026
tennessee,9,5,2020,725.5039
tennessee,10,5,2020,727.7126
tennessee,11,5,2020,730.7604
tennessee,12,5,2020,734.8886
tennessee,13,5,2020,740.3507
tennessee,14,5,2020,747.415
tennessee,15,5,2020,756.3511
tennessee,16,5,2020,767.1556
tennessee,17,5,2020,779.7549
tennessee,18,5,2020,793.8832
tennessee,19,5,2020,809.0627
tennessee,20,5,2020,823.3716
tennessee,21,5,2020,838.1822
tennessee,22,5,2020,852.1975
tennessee,23,5,2020,865.5624
tennessee,24,5,2020,878.1242
tennessee,25,5,2020,892.6706
tennessee,26,5,2020,907.9444
tennessee,27,5,2020,926.1105
tennessee,28,5,2020,948.452
tennessee,29,5,2020,973.5106
tennessee,30,5,2020,1000.164
tennessee,31,5,2020,1028.022
tennessee,1,6,2020,1056.367
tennessee,2,6,2020,1084.79
tennessee,3,6,2020,1106.927
tennessee,4,6,2020,1122.772
tennessee,5,6,2020,1137.256
tennessee,6,6,2020,1149.766
tennessee,7,6,2020,1161.023
tennessee,8,6,2020,1171.074
tennessee,9,6,2020,1180.28
tennessee,10,6,2020,1189.866
tennessee,11,6,2020,1200.086
tennessee,12,6,2020,1209.161
tennessee,13,6,2020,1216.956
tennessee,14,6,2020,1224.147
tennessee,15,6,2020,1230.475
tennessee,16,6,2020,1235.84
tennessee,17,6,2020,1242.486
tennessee,18,6,2020,1250.779
tennessee,19,6,2020,1257.995
tennessee,20,6,2020,1264.08
tennessee,21,6,2020,1269.827
tennessee,22,6,2020,1275.24
tennessee,23,6,2020,1280.322
tennessee,24,6,2020,1285.877
tennessee,25,6,2020,1292.137
tennessee,26,6,2020,1297.763
tennessee,27,6,2020,1302.614
tennessee,28,6,2020,1307.309
tennessee,29,6,2020,1311.836
tennessee,30,6,2020,1316.191
tennessee,1,7,2020,1321.025
tennessee,2,7,2020,1326.559
tennessee,3,7,2020,1331.745
tennessee,4,7,2020,1336.439
tennessee,5,7,2020,1341.115
tennessee,6,7,2020,1345.767
tennessee,7,7,2020,1350.395
tennessee,8,7,2020,1355.491
tennessee,9,7,2020,1361.258
tennessee,10,7,2020,1366.939
tennessee,11,7,2020,1372.401
tennessee,12,7,2020,1377.973
tennessee,13,7,2020,1383.655
tennessee,14,7,2020,1389.448
tennessee,15,7,2020,1395.694
tennessee,16,7,2020,1402.577
tennessee,17,7,2020,1409.624
tennessee,18,7,2020,1416.708
tennessee,19,7,2020,1424.019
tennessee,20,7,2020,1431.564
tennessee,21,7,2020,1439.346
tennessee,22,7,2020,1447.559
tennessee,23,7,2020,1456.372
tennessee,24,7,2020,1465.588
tennessee,25,7,2020,1475.088
tennessee,26,7,2020,1484.926
tennessee,27,7,2020,1495.113
tennessee,28,7,2020,1505.656
tennessee,29,7,2020,1516.604
tennessee,30,7,2020,1528.11
tennessee,31,7,2020,1540.259
tennessee,1,8,2020,1552.935
tennessee,2,8,2020,1566.057
tennessee,3,8,2020,1579.642
tennessee,4,8,2020,1593.7
tennessee,5,8,2020,1608.129
tennessee,6,8,2020,1623.071
tennessee,7,8,2020,1638.902
tennessee,8,8,2020,1655.512
tennessee,9,8,2020,1672.676
tennessee,10,8,2020,1690.42
tennessee,11,8,2020,1708.757
tennessee,12,8,2020,1727.424
tennessee,13,8,2020,1746.549
tennessee,14,8,2020,1766.829
tennessee,15,8,2020,1954.871
tennessee,16,8,2020,2162.975
tennessee,17,8,2020,2231.059
tennessee,18,8,2020,2315.329
tennessee,19,8,2020,2410.665
tennessee,20,8,2020,2514.478
tennessee,21,8,2020,2626.782
tennessee,22,8,2020,2746.906
tennessee,23,8,2020,2873.898
tennessee,24,8,2020,3007.898
tennessee,25,8,2020,3149.181
tennessee,26,8,2020,3296.887
tennessee,27,8,2020,3451.263
tennessee,28,8,2020,3614.943
tennessee,29,8,2020,3788.108
tennessee,30,8,2020,3969.61
tennessee,31,8,2020,4159.58
tennessee,1,9,2020,4358.206
tennessee,2,9,2020,4563.807
tennessee,3,9,2020,4776.4
tennessee,4,9,2020,4999.954
tennessee,5,9,2020,5234.327
tennessee,6,9,2020,5477.404
tennessee,7,9,2020,5729.492
tennessee,8,9,2020,5990.589
tennessee,9,9,2020,6257.505
tennessee,10,9,2020,6530.04
tennessee,11,9,2020,6814.347
tennessee,12,9,2020,7110.271
tennessee,13,9,2020,7414.477
tennessee,14,9,2020,7726.961
tennessee,15,9,2020,8047.57
tennessee,16,9,2020,8371.491
tennessee,17,9,2020,8698.139
tennessee,18,9,2020,9036.645
tennessee,19,9,2020,9386.694
tennessee,20,9,2020,9742.934
tennessee,21,9,2020,10104.92
tennessee,22,9,2020,10472.17
tennessee,23,9,2020,10837.66
tennessee,24,9,2020,11200.41
tennessee,25,9,2020,11573.05
tennessee,26,9,2020,11954.78
tennessee,27,9,2020,12338.06
tennessee,28,9,2020,12722.61
tennessee,29,9,2020,13107.67
tennessee,30,9,2020,13483.27
tennessee,1,10,2020,13848.08
texas,4,2,2020,0.01289567
texas,5,2,2020,0.0205872
texas,6,2,2020,0.02939432
texas,7,2,2020,0.04196908
texas,8,2,2020,0.05992328
texas,9,2,2020,0.0855582
texas,10,2,2020,0.1221596
texas,11,2,2020,0.174419
texas,12,2,2020,0.2490346
texas,13,2,2020,0.3555705
texas,14,2,2020,0.5076818
texas,15,2,2020,0.7248654
texas,16,2,2020,1.034959
texas,17,2,2020,1.477708
texas,18,2,2020,2.109862
texas,19,2,2020,3.012447
texas,20,2,2020,4.30115
texas,21,2,2020,6.141149
texas,22,2,2020,8.76828
texas,23,2,2020,12.51927
texas,24,2,2020,17.86318
texas,25,2,2020,25.36357
texas,26,2,2020,35.73239
texas,27,2,2020,49.8213
texas,28,2,2020,68.6299
texas,29,2,2020,93.28596
texas,1,3,2020,125.1028
texas,2,3,2020,165.5349
texas,3,3,2020,216.1265
texas,4,3,2020,278.4493
texas,5,3,2020,354.0198
texas,6,3,2020,444.1984
texas,7,3,2020,550.074
texas,8,3,2020,672.3416
texas,9,3,2020,811.1812
texas,10,3,2020,966.1505
texas,11,3,2020,1136.106
texas,12,3,2020,1319.163
texas,13,3,2020,1512.735
texas,14,3,2020,1713.643
texas,15,3,2020,1918.264
texas,16,3,2020,2122.782
texas,17,3,2020,2323.447
texas,18,3,2020,2516.787
texas,19,3,2020,2699.808
texas,20,3,2020,2870.234
texas,21,3,2020,3026.561
texas,22,3,2020,3168.063
texas,23,3,2020,3294.798
texas,24,3,2020,3407.525
texas,25,3,2020,3507.536
texas,26,3,2020,3596.472
texas,27,3,2020,3676.147
texas,28,3,2020,3748.367
texas,29,3,2020,3814.76
texas,30,3,2020,3876.607
texas,31,3,2020,3934.838
texas,1,4,2020,3990.079
texas,2,4,2020,4042.718
texas,3,4,2020,4092.996
texas,4,4,2020,4141.086
texas,5,4,2020,4187.092
texas,6,4,2020,4231.044
texas,7,4,2020,4272.886
texas,8,4,2020,4312.49
texas,9,4,2020,4349.668
texas,10,4,2020,4384.196
texas,11,4,2020,4415.833
texas,12,4,2020,4444.322
texas,13,4,2020,4469.395
texas,14,4,2020,4490.779
texas,15,4,2020,4508.201
texas,16,4,2020,4521.392
texas,17,4,2020,4530.091
texas,18,4,2020,4534.05
texas,19,4,2020,4533.043
texas,20,4,2020,4526.88
texas,21,4,2020,4515.414
texas,22,4,2020,4498.539
texas,23,4,2020,4476.203
texas,24,4,2020,4448.392
texas,25,4,2020,4415.136
texas,26,4,2020,4376.509
texas,27,4,2020,4332.641
texas,28,4,2020,4283.717
texas,29,4,2020,4229.985
texas,30,4,2020,4171.755
texas,1,5,2020,4109.44
texas,2,5,2020,4043.572
texas,3,5,2020,3974.805
texas,4,5,2020,3903.913
texas,5,5,2020,3831.792
texas,6,5,2020,3759.379
texas,7,5,2020,3687.58
texas,8,5,2020,3617.253
texas,9,5,2020,3549.202
texas,10,5,2020,3484.177
texas,11,5,2020,3422.882
texas,12,5,2020,3365.975
texas,13,5,2020,3314.073
texas,14,5,2020,3267.756
texas,15,5,2020,3227.412
texas,16,5,2020,3192.395
texas,17,5,2020,3161.911
texas,18,5,2020,3134.7
texas,19,5,2020,3109.447
texas,20,5,2020,3087.584
